"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	220	57911	379.9
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	383	59063	648.5
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	575	65609	876.4
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	729	67125	1086.0
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	994	62307	1595.3
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	1167	48459	2408.2
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	1347	35003	3848.2
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	1531	24510	6246.4
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	1712	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	1384	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	613	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	125	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	74	9157	808.1
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	39538	Suppressed
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	10	51768	Unreliable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	15	53719	Unreliable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	39	55419	70.4
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	98	58367	167.9
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	156	58373	267.2
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	183	52285	350.0
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	226	54950	411.3
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	287	54013	531.4
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	367	58577	626.5
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	570	58902	967.7
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	877	62149	1411.1
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	1203	63487	1894.9
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	1379	57393	2402.7
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	1469	44678	3288.0
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	1525	29370	5192.4
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	1423	18258	7793.8
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	1208	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	805	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	190	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	19	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	45	8658	519.8
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	10	36760	Unreliable
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	48917	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	50037	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	29	51164	56.7
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	26	53747	48.4
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	81	54214	149.4
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	106	49648	213.5
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	140	52788	265.2
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	152	53513	284.0
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	225	56776	396.3
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	361	57465	628.2
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	536	64165	835.3
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	799	66906	1194.2
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	958	61991	1545.4
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1170	51205	2284.9
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	1264	35590	3551.6
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	1600	24992	6402.0
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	1587	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	1415	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	610	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	113	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	67	9097	736.5
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	11	38510	Unreliable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	51363	Suppressed
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	14	53155	Unreliable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	43	54812	78.4
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	105	57133	183.8
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	143	57654	248.0
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	188	52488	358.2
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	225	53625	419.6
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	299	53876	555.0
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	364	57389	634.3
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	487	57621	845.2
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	829	60862	1362.1
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	1182	62793	1882.4
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	1336	57194	2335.9
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	1549	46933	3300.4
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1570	30116	5213.2
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	1508	18854	7998.3
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	1209	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	778	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	235	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	22	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	56	8514	657.7
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	10	35850	Unreliable
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	48703	Suppressed
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	49925	Suppressed
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	21	50594	41.5
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	33	53870	61.3
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	81	52779	153.5
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	113	51074	221.2
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	150	51040	293.9
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	187	54078	345.8
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	259	55358	467.9
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	380	56858	668.3
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	576	62653	919.3
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	886	66046	1341.5
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	1028	62439	1646.4
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	1343	53799	2496.3
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	1488	36034	4129.4
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	1641	25088	6541.0
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	1695	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	1465	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	676	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	126	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	74	8933	828.4
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	15	37855	Unreliable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	51213	Suppressed
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	16	52537	Unreliable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	38	54504	69.7
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	101	57002	177.2
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	175	57263	305.6
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	251	53605	468.2
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	279	52186	534.6
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	393	54185	725.3
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	435	56069	775.8
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	603	56931	1059.2
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	920	59692	1541.2
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	1249	61901	2017.7
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	1570	57041	2752.4
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	1810	48897	3701.7
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	1803	30975	5820.8
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	1682	18986	8859.2
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"85-89 years"	"85-89"	1285	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"90-94 years"	"90-94"	875	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"95-99 years"	"95-99"	278	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"100+ years"	"100+"	20	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	50	8370	597.4
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	35133	Suppressed
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	48385	Suppressed
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	51338	Suppressed
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"15-19 years"	"15-19"	22	51690	42.6
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"20-24 years"	"20-24"	58	53670	108.1
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"25-29 years"	"25-29"	86	51032	168.5
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"30-34 years"	"30-34"	136	52298	260.0
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"35-39 years"	"35-39"	170	50659	335.6
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"40-44 years"	"40-44"	249	54818	454.2
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"45-49 years"	"45-49"	298	53767	554.2
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"50-54 years"	"50-54"	452	57445	786.8
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"55-59 years"	"55-59"	721	60993	1182.1
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"60-64 years "	"60-64"	1060	65164	1626.7
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"65-69 years"	"65-69"	1253	62064	2018.9
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"70-74 years"	"70-74"	1685	55526	3034.6
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"75-79 years"	"75-79"	1633	34880	4681.8
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"80-84 years"	"80-84"	1796	23801	7545.9
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"85-89 years"	"85-89"	1814	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"90-94 years"	"90-94"	1533	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"95-99 years"	"95-99"	677	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"100+ years"	"100+"	133	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	71	8724	813.8
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	13	37180	Unreliable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	50836	Suppressed
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"10-14 years"	"10-14"	14	54357	Unreliable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"15-19 years"	"15-19"	50	55867	89.5
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"20-24 years"	"20-24"	90	56881	158.2
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"25-29 years"	"25-29"	175	54824	319.2
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"30-34 years"	"30-34"	254	54682	464.5
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"35-39 years"	"35-39"	372	52810	704.4
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"40-44 years"	"40-44"	425	55767	762.1
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"45-49 years"	"45-49"	505	55154	915.6
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"50-54 years"	"50-54"	792	59058	1341.1
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"55-59 years"	"55-59"	1096	60127	1822.8
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"60-64 years "	"60-64"	1543	62510	2468.4
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"65-69 years"	"65-69"	1833	57640	3180.1
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"70-74 years"	"70-74"	2161	50837	4250.8
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"75-79 years"	"75-79"	1916	30383	6306.2
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"80-84 years"	"80-84"	1780	18380	9684.4
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"85-89 years"	"85-89"	1351	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"90-94 years"	"90-94"	882	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"95-99 years"	"95-99"	291	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"100+ years"	"100+"	32	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	163	31569	516.3
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	26	131777	19.7
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	13	170882	Unreliable
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	30	180392	16.6
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	48	185188	25.9
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	79	194908	40.5
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	137	181015	75.7
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	161	178358	90.3
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	193	183482	105.2
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	196	164518	119.1
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	374	174960	213.8
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	597	193057	309.2
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	1028	215114	477.9
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	1359	199955	679.7
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	1754	168164	1043.0
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	2253	126037	1787.6
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	2625	92016	2852.8
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	3530	66001	5348.4
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	4538	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	4429	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	2386	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	598	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	230	33019	696.6
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	39	138017	28.3
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	14	178917	Unreliable
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	30	188956	15.9
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	110	193230	56.9
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	224	201013	111.4
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	321	193420	166.0
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	354	184584	191.8
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	377	188315	200.2
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	401	168401	238.1
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	631	177384	355.7
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	949	192156	493.9
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	1637	210643	777.1
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	2230	194865	1144.4
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	2570	161017	1596.1
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	2914	116405	2503.3
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	3224	77104	4181.4
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	3511	50093	7009.0
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	3739	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	2640	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	917	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	105	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	185	30960	597.5
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	38	130835	29.0
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	15	169504	Unreliable
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	24	179235	13.4
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	50	184817	27.1
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	70	191799	36.5
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	116	184099	63.0
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	166	176616	94.0
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	200	184899	108.2
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	274	167473	163.6
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	385	170402	225.9
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	583	186120	313.2
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	1053	213639	492.9
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	1459	202938	718.9
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	1781	173229	1028.1
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	2309	133042	1735.5
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	2779	95092	2922.4
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	3399	67513	5034.6
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	4326	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	4338	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	2328	Not Applicable	Not Applicable
