"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"84 years"	"84"	1725	23686	7282.8
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"85 years"	"85"	1839	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"86 years"	"86"	1942	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"87 years"	"87"	1938	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"88 years"	"88"	2002	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"89 years"	"89"	2102	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"90 years"	"90"	2034	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"91 years"	"91"	1961	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"92 years"	"92"	1818	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"93 years"	"93"	1670	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"94 years"	"94"	1428	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"95 years"	"95"	1305	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"96 years"	"96"	1076	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"97 years"	"97"	820	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"98 years"	"98"	563	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"99 years"	"99"	461	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"100+ years"	"100"	923	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"< 1 year"	"0"	557	69860	797.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"1 year"	"1"	29	70980	40.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"2 years"	"2"	23	72155	31.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"3 years"	"3"	19	72043	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"4 years"	"4"	Suppressed	72143	Suppressed
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"5 years"	"5"	Suppressed	72213	Suppressed
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"6 years"	"6"	13	71996	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"7 years"	"7"	10	72048	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"8 years"	"8"	13	72260	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"9 years"	"9"	Suppressed	74370	Suppressed
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"10 years"	"10"	11	75454	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"11 years"	"11"	Suppressed	74941	Suppressed
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"12 years"	"12"	10	74799	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"13 years"	"13"	12	75757	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"14 years"	"14"	31	75586	41.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"15 years"	"15"	45	75912	59.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"16 years"	"16"	51	78792	64.7
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"17 years"	"17"	62	80485	77.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"18 years"	"18"	84	77925	107.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"19 years"	"19"	94	79776	117.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"20 years"	"20"	116	76947	150.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"21 years"	"21"	127	76377	166.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"22 years"	"22"	129	77305	166.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"23 years"	"23"	153	78335	195.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"24 years"	"24"	165	80081	206.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"25 years"	"25"	172	82241	209.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"26 years"	"26"	198	82077	241.2
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"27 years"	"27"	186	81843	227.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"28 years"	"28"	191	79584	240.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"29 years"	"29"	201	76379	263.2
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"30 years"	"30"	195	74236	262.7
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"31 years"	"31"	202	74191	272.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"32 years"	"32"	234	74085	315.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"33 years"	"33"	252	70290	358.5
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"34 years"	"34"	230	71261	322.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"35 years"	"35"	242	71998	336.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"36 years"	"36"	228	72272	315.5
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"37 years"	"37"	248	74131	334.5
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"38 years"	"38"	236	69691	338.6
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"39 years"	"39"	230	67997	338.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"40 years"	"40"	237	66690	355.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"41 years"	"41"	257	64505	398.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"42 years"	"42"	259	67425	384.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"43 years"	"43"	260	65026	399.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"44 years"	"44"	277	66703	415.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"45 years"	"45"	291	71090	409.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"46 years"	"46"	363	76568	474.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"47 years"	"47"	345	76679	449.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"48 years"	"48"	378	72813	519.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"49 years"	"49"	391	71489	546.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"50 years"	"50"	433	72294	598.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"51 years"	"51"	498	73087	681.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"52 years"	"52"	556	77488	717.5
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"53 years"	"53"	630	79417	793.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"54 years"	"54"	687	79114	868.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"55 years"	"55"	724	79984	905.2
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"56 years"	"56"	769	81815	939.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"57 years"	"57"	847	82222	1030.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"58 years"	"58"	939	80950	1160.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"59 years"	"59"	979	81622	1199.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"60 years"	"60"	1071	80688	1327.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"61 years"	"61"	1147	76899	1491.6
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"62 years"	"62"	1112	75971	1463.7
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"63 years"	"63"	1217	71566	1700.5
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"64 years"	"64"	1218	68582	1776.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"65 years"	"65"	1248	66125	1887.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"66 years"	"66"	1190	63120	1885.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"67 years"	"67"	1309	60687	2157.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"68 years"	"68"	1246	58596	2126.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"69 years"	"69"	1346	57064	2358.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"70 years"	"70"	1524	59912	2543.7
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"71 years"	"71"	1173	41210	2846.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"72 years"	"72"	1154	39206	2943.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"73 years"	"73"	1288	38036	3386.3
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"74 years"	"74"	1436	39772	3610.6
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"75 years"	"75"	1365	34953	3905.2
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"76 years"	"76"	1355	30697	4414.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"77 years"	"77"	1462	28189	5186.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"78 years"	"78"	1426	26561	5368.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"79 years"	"79"	1458	25207	5784.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"80 years"	"80"	1404	22646	6199.8
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"81 years"	"81"	1514	20923	7236.1
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"82 years"	"82"	1488	19502	7630.0
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"83 years"	"83"	1482	16581	8937.9
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"84 years"	"84"	1505	15391	9778.4
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"85 years"	"85"	1435	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"86 years"	"86"	1511	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"87 years"	"87"	1557	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"88 years"	"88"	1426	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"89 years"	"89"	1389	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"90 years"	"90"	1291	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"91 years"	"91"	1151	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"92 years"	"92"	1010	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"93 years"	"93"	821	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"94 years"	"94"	640	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"95 years"	"95"	532	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"96 years"	"96"	429	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"97 years"	"97"	288	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"98 years"	"98"	187	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"99 years"	"99"	129	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"100+ years"	"100"	194	Not Applicable	Not Applicable
	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"0"	394	65481	601.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"1 year"	"1"	29	66741	43.5
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"2 years"	"2"	20	68540	29.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"3 years"	"3"	Suppressed	69053	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"4 years"	"4"	13	69472	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"5 years"	"5"	Suppressed	69566	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"6 years"	"6"	Suppressed	68315	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"7 years"	"7"	Suppressed	68320	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"8 years"	"8"	Suppressed	69204	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"9 years"	"9"	Suppressed	70246	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"10 years"	"10"	Suppressed	71632	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"11 years"	"11"	Suppressed	72232	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"12 years"	"12"	Suppressed	72443	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"13 years"	"13"	10	72057	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"14 years"	"14"	Suppressed	72815	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"15 years"	"15"	17	72808	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"16 years"	"16"	23	73320	31.4
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"17 years"	"17"	26	75287	34.5
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"18 years"	"18"	36	74970	48.0
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"19 years"	"19"	40	75571	52.9
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"20 years"	"20"	36	74323	48.4
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"21 years"	"21"	46	73206	62.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"22 years"	"22"	37	74408	49.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"23 years"	"23"	60	75239	79.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"24 years"	"24"	70	76044	92.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"25 years"	"25"	59	77916	75.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"26 years"	"26"	61	80311	76.0
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"27 years"	"27"	82	81145	101.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"28 years"	"28"	94	81136	115.9
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"29 years"	"29"	90	78291	115.0
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"30 years"	"30"	79	75024	105.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"31 years"	"31"	81	73172	110.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"32 years"	"32"	94	73553	127.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"33 years"	"33"	100	74376	134.5
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"34 years"	"34"	93	71515	130.0
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"35 years"	"35"	109	72828	149.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"36 years"	"36"	125	73102	171.0
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"37 years"	"37"	134	73156	183.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"38 years"	"38"	105	74247	141.4
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"39 years"	"39"	159	70408	225.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"40 years"	"40"	117	68370	171.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"41 years"	"41"	125	67519	185.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"42 years"	"42"	130	65779	197.6
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"43 years"	"43"	161	67995	236.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"44 years"	"44"	164	66242	247.6
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"45 years"	"45"	158	67789	233.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"46 years"	"46"	231	72584	318.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"47 years"	"47"	244	78065	312.6
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"48 years"	"48"	221	77699	284.4
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"49 years"	"49"	263	73951	355.6
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"50 years"	"50"	274	72066	380.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"51 years"	"51"	307	73185	419.5
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"52 years"	"52"	302	74723	404.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"53 years"	"53"	361	79559	453.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"54 years"	"54"	412	81657	504.5
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"55 years"	"55"	454	82200	552.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"56 years"	"56"	467	83134	561.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"57 years"	"57"	549	85558	641.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"58 years"	"58"	580	85789	676.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"59 years"	"59"	684	85368	801.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"60 years"	"60"	665	86501	768.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"61 years"	"61"	760	85238	891.6
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"62 years"	"62"	780	81056	962.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"63 years"	"63"	763	80503	947.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"64 years"	"64"	808	76813	1051.9
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"65 years"	"65"	858	73440	1168.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"66 years"	"66"	888	71135	1248.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"67 years"	"67"	913	68890	1325.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"68 years"	"68"	969	66440	1458.5
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"69 years"	"69"	988	65033	1519.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"70 years"	"70"	1128	64130	1758.9
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"71 years"	"71"	1266	67027	1888.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"72 years"	"72"	991	46582	2127.4
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"73 years"	"73"	1107	44948	2462.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"74 years"	"74"	1149	44364	2589.9
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"75 years"	"75"	1310	47358	2766.2
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"76 years"	"76"	1321	41853	3156.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"77 years"	"77"	1350	38214	3532.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"78 years"	"78"	1304	35789	3643.6
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"79 years"	"79"	1427	33487	4261.4
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"80 years"	"80"	1588	32552	4878.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"81 years"	"81"	1557	29840	5217.8
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"82 years"	"82"	1565	27883	5612.7
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"83 years"	"83"	1661	26916	6171.1
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"84 years"	"84"	1667	23425	7116.3
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"85 years"	"85"	1772	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"86 years"	"86"	1863	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"87 years"	"87"	1937	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"88 years"	"88"	1910	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"89 years"	"89"	2040	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"90 years"	"90"	2089	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"91 years"	"91"	1997	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"92 years"	"92"	1812	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"93 years"	"93"	1707	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"94 years"	"94"	1471	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"95 years"	"95"	1315	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"96 years"	"96"	1108	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"97 years"	"97"	871	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"98 years"	"98"	685	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"99 years"	"99"	482	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100"	1000	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"0"	544	68521	793.9
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"1 year"	"1"	32	69971	45.7
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"2 years"	"2"	27	71810	37.6
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"3 years"	"3"	19	72681	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"4 years"	"4"	21	72519	29.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"5 years"	"5"	Suppressed	72551	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"6 years"	"6"	12	72614	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"7 years"	"7"	Suppressed	72381	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"8 years"	"8"	Suppressed	72395	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"9 years"	"9"	Suppressed	72556	Suppressed
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"10 years"	"10"	12	74590	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"11 years"	"11"	11	75674	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"12 years"	"12"	14	75279	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"13 years"	"13"	25	75022	33.3
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"14 years"	"14"	20	76043	26.3
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"15 years"	"15"	33	75812	43.5
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"16 years"	"16"	39	76123	51.2
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"17 years"	"17"	65	79251	82.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"18 years"	"18"	68	79367	85.7
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"19 years"	"19"	78	79388	98.3
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"20 years"	"20"	80	77459	103.3
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"21 years"	"21"	93	75855	122.6
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"22 years"	"22"	108	76031	142.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"23 years"	"23"	120	77377	155.1
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"24 years"	"24"	133	78960	168.4
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"25 years"	"25"	143	80683	177.2
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"26 years"	"26"	159	82791	192.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"27 years"	"27"	167	82397	202.7
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"28 years"	"28"	176	82328	213.8
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"29 years"	"29"	183	79888	229.1
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"30 years"	"30"	190	76612	248.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"31 years"	"31"	168	74751	224.7
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"32 years"	"32"	199	74349	267.7
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"33 years"	"33"	196	74447	263.3
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"34 years"	"34"	199	70595	281.9
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"35 years"	"35"	214	71688	298.5
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"36 years"	"36"	225	72350	311.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"37 years"	"37"	223	72546	307.4
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"38 years"	"38"	219	74217	295.1
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"39 years"	"39"	202	69663	290.0
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"40 years"	"40"	237	67935	348.9
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"41 years"	"41"	211	66741	316.1
	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	"42 years"	"42"	216	64353	335.6
