"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	392	245628	159.6
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	531	229048	231.8
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	737	171142	430.6
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	1460	149376	977.4
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	2221	110529	2009.4
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	2761	51342	5377.7
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	2797	16381	17074.7
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	99	22015	449.7
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	13	93915	Unreliable
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	27	262847	10.3
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	85	267717	31.7
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	191	238624	80.0
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	375	227667	164.7
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	570	173951	327.7
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	1109	156014	710.8
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	1826	124596	1465.5
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	2668	59757	4464.7
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	3568	20803	17151.4
	"Utah"	"49"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	119	22931	518.9
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	25	98373	25.4
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	42	278902	15.1
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	279	279705	99.7
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	415	250064	166.0
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	646	238041	271.4
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	856	183087	467.5
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	1609	154974	1038.2
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	2422	117771	2056.5
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	2823	51372	5495.2
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	2801	14849	18863.2
	"Utah"	"49"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	16	2743	Unreliable
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	11662	Suppressed
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	0	31461	Unreliable
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	10	43115	Unreliable
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	44	36270	121.3
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	54	35683	151.3
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	109	41028	265.7
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	256	49499	517.2
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	441	37743	1168.4
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	712	18475	3853.9
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	1333	9368	14229.3
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	19	2889	Unreliable
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	12387	Suppressed
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	Suppressed	33572	Suppressed
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	36	45363	79.4
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	81	37821	214.2
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	94	34918	269.2
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	170	39691	428.3
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	431	46990	917.2
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	642	35150	1826.5
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	760	15418	4929.3
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	811	5053	16049.9
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	Suppressed	2720	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	11406	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	31041	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	11	42120	Unreliable
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	34	36360	93.5
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	47	36052	130.4
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	99	39541	250.4
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	277	48971	565.6
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	482	38979	1236.6
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	655	19206	3410.4
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	1252	9277	13495.7
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	10	2859	Unreliable
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	12058	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	Suppressed	33115	Suppressed
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	27	44526	60.6
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	80	38048	210.3
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	88	35215	249.9
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	174	38510	451.8
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	451	46408	971.8
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	727	36227	2006.8
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	750	16190	4632.5
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	772	5160	14961.2
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	Suppressed	2605	Suppressed
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	0	11282	Unreliable
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	30860	Suppressed
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	12	41535	Unreliable
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	34	36783	92.4
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	72	36556	197.0
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	108	38328	281.8
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	281	48215	582.8
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	514	40097	1281.9
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	769	19859	3872.3
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	1318	9235	14271.8
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	11	2725	Unreliable
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	11646	Suppressed
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	Suppressed	33205	Suppressed
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	33	43852	75.3
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	84	38507	218.1
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	105	35702	294.1
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	196	37476	523.0
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	477	45476	1048.9
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	736	37516	1961.8
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	843	16765	5028.3
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	850	5122	16595.1
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	Suppressed	2448	Suppressed
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	11342	Suppressed
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	32217	Suppressed
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	20	42890	46.6
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	32	38146	83.9
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	57	38944	146.4
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	116	38848	298.6
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	290	48902	593.0
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	566	42335	1337.0
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	807	20271	3981.1
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	1315	8377	15697.7
	"Vermont"	"50"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	Suppressed	2625	Suppressed
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	11834	Suppressed
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	Suppressed	34586	Suppressed
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	39	45228	86.2
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	92	39513	232.8
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	153	38638	396.0
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	230	38874	591.7
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	521	47277	1102.0
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	790	40205	1964.9
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	912	17284	5276.6
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	911	4786	19034.7
	"Vermont"	"50"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	262	48384	541.5
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	29	200747	14.4
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	65	509684	12.8
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	178	545502	32.6
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	402	587140	68.5
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	677	555542	121.9
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	1673	573332	291.8
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	3731	574287	649.7
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	5857	417101	1404.2
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	8356	216564	3858.4
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	12712	98754	12872.4
	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	296	50877	581.8
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	49	210916	23.2
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	73	533135	13.7
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	547	575594	95.0
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	946	603166	156.8
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	1212	549341	220.6
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	2482	552052	449.6
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	5571	532585	1046.0
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	7782	361937	2150.1
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	8697	167907	5179.7
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	7762	53138	14607.2
	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	249	47768	521.3
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	39	199246	19.6
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	48	507753	9.5
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	193	541641	35.6
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	450	586490	76.7
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	692	558642	123.9
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	1506	559957	268.9
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	3747	577784	648.5
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	6034	429939	1403.5
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	8504	226348	3757.0
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	13014	99694	13053.9
	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	321	50096	640.8
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	44	208367	21.1
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	69	532368	13.0
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	515	571806	90.1
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	909	603891	150.5
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	1208	553854	218.1
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	2323	540317	429.9
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	5623	536633	1047.8
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	7890	372352	2119.0
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	8973	175782	5104.6
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	7974	54791	14553.5
	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	250	47788	523.1
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	46	198440	23.2
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	55	510220	10.8
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	224	543122	41.2
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	505	588296	85.8
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	889	566350	157.0
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	1799	551026	326.5
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	4183	579046	722.4
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	6904	443742	1555.9
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	9789	234508	4174.3
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	14461	100494	14389.9
	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	294	49964	588.4
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	48	207273	23.2
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	75	535003	14.0
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	647	573996	112.7
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	1189	607181	195.8
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	1607	560741	286.6
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	2754	533288	516.4
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	6427	537785	1195.1
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	9131	383824	2379.0
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	10287	182334	5641.8
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	9025	56142	16075.3
	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	265	45191	586.4
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	37	194893	19.0
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	54	518851	10.4
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	248	548756	45.2
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	623	582450	107.0
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	1020	578051	176.5
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	1904	546032	348.7
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	4610	576264	800.0
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	7825	453828	1724.2
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	10244	230624	4441.9
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	14298	90133	15863.2
	"Virginia"	"51"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	301	47277	636.7
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	60	203447	29.5
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	80	545910	14.7
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	712	580340	122.7
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	1283	596595	215.1
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	1807	581709	310.6
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	3099	540280	573.6
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	7147	549576	1300.5
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	10134	399470	2536.9
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	11036	181745	6072.2
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	9152	50852	17997.3
	"Virginia"	"51"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	176	44196	398.2
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	25	180891	13.8
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	49	454397	10.8
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	177	448380	39.5
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	341	556243	61.3
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	528	493095	107.1
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	1236	464392	266.2
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	2830	491468	575.8
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	4757	372307	1277.7
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	6278	175352	3580.2
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	11086	84959	13048.6
	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	225	46466	484.2
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	38	191148	19.9
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	59	475321	12.4
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	437	479932	91.1
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	753	597114	126.1
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	962	509774	188.7
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	1760	469139	375.2
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	4503	469403	959.3
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	6522	336501	1938.2
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	6976	146689	4755.6
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	7159	48424	14784.0
	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	160	42946	372.6
	"Washington"	"53"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	29	179042	16.2
	"Washington"	"53"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	48	456937	10.5
